,SUID,university,univid,response
326,1289.0,Amber Graham University,5e84b8a01ead1a77be3bd3a8,Soft skills and digital literacy
327,1289.0,Miss Julie Ramirez DDS University,5c9e470b34cda4f3677e2ec5,Soft skills and digital literacy
328,1289.0,Lynn Johnson University,5c9e470a34cda4f3677e2ec3,Soft skills and digital literacy
329,1289.0,Glen Blackwell University,5c9e6b2334cda4f3677e5c47,Soft skills and digital literacy
330,1289.0,Michael Ramirez University,5c9e4e1334cda4f3677e3a3f,Soft skills and digital literacy
331,1289.0,Amanda Olsen University,5c9e8ca934cda4f3677e74cd,Soft skills and digital literacy
332,1289.0,Benjamin Fowler University,5c9e638a34cda4f3677e505d,Soft skills and digital literacy
333,1289.0,George Miller University,5c9e3e0234cda4f3677e2009,Internationality
334,1289.0,Shane Adams University,5c9e3fa734cda4f3677e22b9,Internationality
335,3040.0,Nicholas Lee University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
336,3040.0,Amber Taylor University,5c9e7c8b34cda4f3677e69b5,Internationality
337,3040.0,Michael Thomas University,5c9e355834cda4f3677e11d9,Specialization
338,3040.0,Donald Jones University,5c9e4b4134cda4f3677e35a9,Soft skills and digital literacy
339,3040.0,Yolanda Henderson University,5c9e7ea034cda4f3677e6d1b,Practical relevance / professionalization
340,3040.0,Shawn Ellis University,5c9e638a34cda4f3677e505d,Specialization
341,3040.0,Maria Ramos University,5c9e5a7e34cda4f3677e418b,Internationality
342,3040.0,Rebecca Wright University,5c9e410934cda4f3677e24f1,Specialization
343,3040.0,Brittany Edwards University,5c9e3e0234cda4f3677e2009,Academic excellence
344,3040.0,Cassandra Aguilar University,5c9e3fa734cda4f3677e22b9,Specialization
345,3040.0,Jennifer Phillips University,5c9e638234cda4f3677e5051,Specialization
346,3040.0,Martin Martin University,5c9e3ab234cda4f3677e1a9b,Specialization
347,3040.0,Justin Smith University,5c9e501934cda4f3677e3d99,Academic excellence
348,3040.0,Ryan Farmer University,5c9e7e3f34cda4f3677e6c81,Internationality
349,1881.0,Rachel Frazier University,5c9e7a6834cda4f3677e662b,Internationality
350,1881.0,Dominique Bell University,5c9e498134cda4f3677e32c9,Soft skills and digital literacy
351,1881.0,Brian Aguilar University,5c9e67c234cda4f3677e56bf,Soft skills and digital literacy
352,1881.0,Sheila Brown University,5c9e3a5934cda4f3677e1a09,Practical relevance / professionalization
353,1881.0,Chelsea Stewart University,5c9e361e34cda4f3677e131d,Specialization
354,1881.0,Renee Hubbard University,5e8c8c5623d6684db014ea41,Specialization
355,1864.0,Pamela Flynn University,5c9e70bd34cda4f3677e621f,Internationality
356,1864.0,Melanie Clements MD University,5c9e645734cda4f3677e51ab,Practical relevance / professionalization
357,631.0,Michael Stone University,5c9e7d8334cda4f3677e6b4f,Soft skills and digital literacy
358,631.0,Jill Ramirez University,5c9e88f634cda4f3677e70a3,Internationality
359,631.0,Caitlin Johnston University,5c9e38d734cda4f3677e1795,Practical relevance / professionalization
360,631.0,Jose Benjamin University,5c9e616734cda4f3677e4ce7,Practical relevance / professionalization
361,631.0,Dr. Kayla Davidson University,5c9e471734cda4f3677e2ed7,Specialization
362,631.0,Joseph Harper University,5c9e470a34cda4f3677e2ec3,Academic excellence
363,631.0,Juan Allen University,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
364,631.0,Cassandra Reid University,5c9e4f5034cda4f3677e3c4f,Soft skills and digital literacy
365,631.0,Andre Payne University,5c9e7d3134cda4f3677e6ac9,Internationality
366,631.0,Benjamin Thompson University,5c9e7cb934cda4f3677e69ff,Specialization
367,631.0,Christie Mcclure University,5c9e636734cda4f3677e5027,Academic excellence
368,631.0,Kenneth Mendoza University,5c9e61c234cda4f3677e4d7b,Academic excellence
369,631.0,Rachel Kline University,5c9e3a5934cda4f3677e1a09,Internationality
370,631.0,Christopher Gilbert University,5c9e37ba34cda4f3677e15bf,Internationality
371,631.0,Matthew Carlson University,5c9e4c6234cda4f3677e378d,Specialization
372,631.0,Tyler Keith University,5c9e61ba34cda4f3677e4d6d,Internationality
373,865.0,Christopher Villa University,5c9e3ceb34cda4f3677e1e3d,Soft skills and digital literacy
374,865.0,Sandra Jones University,5c9e3d8a34cda4f3677e1f43,Soft skills and digital literacy
375,865.0,Andrea Gray University,5c9e3aec34cda4f3677e1af9,Internationality
376,865.0,Lisa Shaffer University,5c9e3abf34cda4f3677e1ab1,Soft skills and digital literacy
377,865.0,Kyle Vargas University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
378,865.0,Troy Dalton University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
379,865.0,Kent Davis University,5c9e37ba34cda4f3677e15bf,Specialization
380,865.0,Tony Ball University,5c9e4c6234cda4f3677e378d,Specialization
381,865.0,James Mitchell University,5c9e49df34cda4f3677e3365,Academic excellence
382,865.0,Walter Horn University,5c9e5c9634cda4f3677e44fb,Specialization
383,865.0,Adam Alvarez University,5c9e7c2034cda4f3677e6901,Specialization
384,865.0,Eric Wood University,5c9e636a34cda4f3677e502b,Specialization
385,2263.0,Stephanie Williams University,5e8c6df1dc39552aa1e7bdf3,Soft skills and digital literacy
386,2263.0,William Clark University,5c9e41e234cda4f3677e264d,Practical relevance / professionalization
387,2263.0,Kimberly Hale University,5c9e60b534cda4f3677e4bbf,Practical relevance / professionalization
388,2263.0,Natalie Gallagher University,5c9e67b134cda4f3677e56a3,Practical relevance / professionalization
389,2263.0,Grace Webb University,5c9e4dfa34cda4f3677e3a13,Internationality
390,2263.0,Mr. Cole Fisher University,5c9e496834cda4f3677e32a1,Specialization
391,2263.0,Angela Harris MD University,5c9e7ea034cda4f3677e6d1b,Practical relevance / professionalization
392,2263.0,Sierra Ware University,5c9e470b34cda4f3677e2ec5,Practical relevance / professionalization
393,2263.0,Ashley Jackson University,5c9e7e5734cda4f3677e6ca9,Practical relevance / professionalization
394,2263.0,John Parker University,5c9e70cf34cda4f3677e623d,Internationality
395,2263.0,Walter Mann University,5c9e34f634cda4f3677e113b,Specialization
396,2263.0,April Morris University,5c9e63ee34cda4f3677e5101,Specialization
397,2263.0,David Torres University,5c9e882334cda4f3677e6f4b,Specialization
398,2263.0,Michael Moore University,5c9e637534cda4f3677e503d,Specialization
399,2263.0,Angela Haney University,5c9e637034cda4f3677e5035,Internationality
400,2263.0,Steven Harrison University,5c9e636d34cda4f3677e502f,Specialization
401,774.0,Sierra Franklin University,5c9e4dfb34cda4f3677e3a15,Internationality
402,755.0,Sean Ellis University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
403,755.0,Jennifer Thomas University,5c9e636634cda4f3677e5025,Specialization
404,755.0,Patrick Taylor University,5c9e7d6034cda4f3677e6b19,Practical relevance / professionalization
405,755.0,Daniel Brown University,5c9e7d4d34cda4f3677e6af9,Internationality
406,755.0,Lucas Osborn University,5c9e6be834cda4f3677e5d83,Practical relevance / professionalization
407,755.0,Alexander Castro University,5c9e3fc034cda4f3677e22e3,Academic excellence
408,755.0,Rachel Hawkins University,5e84b4001ead1a77be3bd395,Practical relevance / professionalization
409,755.0,Raymond Collier University,5c9e4b4134cda4f3677e35a9,Practical relevance / professionalization
410,755.0,Larry Fowler University,5c9e7ea634cda4f3677e6d25,Specialization
411,755.0,Courtney Thompson University,5c9e498d34cda4f3677e32df,Specialization
412,755.0,Rachel Wilson University,5c9e7e5734cda4f3677e6ca9,Academic excellence
413,113.0,Samantha Mclean University,5c9e4dfb34cda4f3677e3a15,Specialization
414,113.0,Meredith Jackson University,5e8c6df1dc39552aa1e7bdf3,Specialization
415,113.0,Lisa White University,5c9e6be834cda4f3677e5d83,Specialization
416,113.0,Kirk Williams University,5c9e60cb34cda4f3677e4be3,Specialization
417,113.0,Roger Cameron University,5c9e38ed34cda4f3677e17bb,Specialization
418,113.0,Laura Daniels University,5c9e638a34cda4f3677e505d,Practical relevance / professionalization
419,113.0,Samantha Johnson University,5c9e8d5d34cda4f3677e75f1,Specialization
420,113.0,Mathew Martin University,5c9e7db234cda4f3677e6b9b,Specialization
421,511.0,Victoria Moss University,5c9e5c6c34cda4f3677e44b7,Internationality
422,511.0,Beverly Lloyd University,5c9e498a34cda4f3677e32d9,Specialization
423,511.0,John Mendoza University,5c9e498a34cda4f3677e32d9,Specialization
424,511.0,Tammy Nguyen University,5c9e60cb34cda4f3677e4be3,Specialization
425,511.0,Linda Murphy University,5c9e60b534cda4f3677e4bbf,Practical relevance / professionalization
426,511.0,Felicia Gibbs University,5c9e67b134cda4f3677e56a3,Practical relevance / professionalization
427,511.0,Christopher Miranda University,5c9e496834cda4f3677e32a1,Soft skills and digital literacy
428,511.0,Bryan Lee University,5c9e35b234cda4f3677e126b,Internationality
429,511.0,Juan Macias University,5c9e5bc734cda4f3677e43a7,Specialization
430,511.0,James Berry University,5c9e895334cda4f3677e7141,Specialization
431,511.0,Allison Allen University,5c9e61c534cda4f3677e4d7f,Soft skills and digital literacy
432,511.0,Eric Rangel University,5c9e65e134cda4f3677e539d,Specialization
433,3035.0,Katie Shea University,5e84b4001ead1a77be3bd395,Internationality
434,3035.0,Dr. Alicia Peters University,5c9e4c3134cda4f3677e373b,Specialization
435,3035.0,William Singh University,5c9e4b4134cda4f3677e35a9,Specialization
436,3035.0,Juan Hansen University,5c9e498134cda4f3677e32c9,Internationality
437,3035.0,Dana Buck University,5c9e67c234cda4f3677e56bf,Internationality
438,3035.0,Melissa Johnson University,5c9e47c134cda4f3677e2fe7,Specialization
439,3035.0,Toni Martin University,5c9e420034cda4f3677e267f,Specialization
440,3035.0,Tara Cook University,5c9e420034cda4f3677e267f,Specialization
441,3035.0,Gregory Robbins University,5c9e7ea034cda4f3677e6d1b,Internationality
442,3035.0,Rodney Weiss University,5c9e8dfd34cda4f3677e76f7,Soft skills and digital literacy
443,3035.0,Barry Rose University,5c9e7ead34cda4f3677e6d31,Internationality
444,3035.0,Valerie Lopez University,5c9e7ea034cda4f3677e6d1b,Specialization
445,3035.0,Lisa Wong University,5c9e67ca34cda4f3677e56cd,Specialization
446,906.0,Ronald Mann University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
447,906.0,Samantha Hammond University,5c9e3bc934cda4f3677e1c63,Soft skills and digital literacy
448,906.0,David Stevenson University,5c9e3c9c34cda4f3677e1dbd,Soft skills and digital literacy
449,906.0,Stephen Powell University,5e84b8a01ead1a77be3bd3a8,Soft skills and digital literacy
450,906.0,Erika Jarvis University,5c9e7c4034cda4f3677e6937,Soft skills and digital literacy
451,906.0,Courtney Powell University,5c9e3cba34cda4f3677e1ded,Soft skills and digital literacy
452,906.0,Jonathan Decker University,5c9e418d34cda4f3677e25c3,Soft skills and digital literacy
453,906.0,Felicia Stone University,5e8c89b723d6684db014ea35,Soft skills and digital literacy
454,906.0,Aaron Hodge University,5c9e7e9e34cda4f3677e6d17,Soft skills and digital literacy
455,906.0,Lori White University,5c9e61c534cda4f3677e4d7f,Soft skills and digital literacy
456,906.0,Anita Leonard University,5c9e63ae34cda4f3677e5099,Internationality
457,2631.0,Elizabeth Ewing University,5c9e496834cda4f3677e32a1,Soft skills and digital literacy
458,2631.0,Alfred Braun University,5c9e3c9c34cda4f3677e1dbd,Practical relevance / professionalization
459,2631.0,Pamela Johnston University,5c9e355634cda4f3677e11d7,Specialization
460,2631.0,Ashley Clark University,5e84b6351ead1a77be3bd39a,Academic excellence
461,2631.0,Alexis Hill University,5e84b4001ead1a77be3bd395,Academic excellence
462,2631.0,Andrew Michael University,5c9e7dd034cda4f3677e6bcb,Practical relevance / professionalization
463,2631.0,Colin Cox III University,5c9e7cb934cda4f3677e69ff,Specialization
464,2631.0,Leroy Holt University,5c9e616934cda4f3677e4ceb,Internationality
465,2631.0,Patrick Boyle University,5c9e355234cda4f3677e11d1,Specialization
466,2631.0,Dylan Mason University,5c9e5dbd34cda4f3677e46e7,Academic excellence
467,1343.0,Jeremy Drake University,5c9e4dfb34cda4f3677e3a15,Specialization
468,1343.0,Toni Hobbs University,5c9e636634cda4f3677e5025,Internationality
469,1343.0,Mr. Jeff Church University,5c9e645734cda4f3677e51ab,Practical relevance / professionalization
470,1343.0,Juan Jackson University,5c9e7d8334cda4f3677e6b4f,Specialization
471,1343.0,Carolyn Dominguez University,5c9e4dfa34cda4f3677e3a13,Specialization
472,1343.0,Brandon Shea University,5c9e88f634cda4f3677e70a3,Practical relevance / professionalization
473,1343.0,Chelsea Mann University,5c9e355834cda4f3677e11d9,Practical relevance / professionalization
474,1343.0,Donald Gonzalez University,5c9e645534cda4f3677e51a7,Internationality
475,1343.0,Cassidy Burton University,5c9e4d6a34cda4f3677e3927,Specialization
476,1343.0,Joseph Tucker University,5c9e60d234cda4f3677e4bf1,Specialization
477,1788.0,Brandon Cole University,5c9e49f334cda4f3677e3385,Soft skills and digital literacy
478,1788.0,Thomas Stewart University,5e8c6ef9dc39552aa1e7bdfc,Soft skills and digital literacy
479,1788.0,John Jones University,5c9e3fc234cda4f3677e22e5,Soft skills and digital literacy
480,1788.0,Kelly Hernandez University,5c9e3fc034cda4f3677e22e3,Soft skills and digital literacy
481,1788.0,Michelle Carter University,5e84b4001ead1a77be3bd395,Soft skills and digital literacy
482,1788.0,Erin Clarke University,5c9e7dfd34cda4f3677e6c17,Soft skills and digital literacy
483,1788.0,Matthew Davidson University,5c9e718634cda4f3677e6369,Soft skills and digital literacy
484,1788.0,Laurie Moody University,5c9e7e6234cda4f3677e6cbb,Internationality
485,1788.0,Michael Butler University,5c9e7e6234cda4f3677e6cbb,Internationality
486,1788.0,Renee Rowland University,5c9e7e6234cda4f3677e6cbb,Internationality
487,1788.0,Kaitlyn Hunt University,5c9e355234cda4f3677e11d1,Soft skills and digital literacy
488,1788.0,Catherine Brown University,5c9e34d534cda4f3677e1107,Soft skills and digital literacy
489,1427.0,Melissa Edwards University,5c9e4dfb34cda4f3677e3a15,Specialization
490,1427.0,Karen Ruiz University,5c9e645734cda4f3677e51ab,Specialization
491,1427.0,Brian Gray University,5c9e4dfa34cda4f3677e3a13,Specialization
492,1427.0,Sabrina Santos University,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
493,1427.0,Wesley Pearson University,5c9e398d34cda4f3677e18c1,Practical relevance / professionalization
494,1427.0,Joshua Davis Jr. University,5c9e498834cda4f3677e32d7,Specialization
495,1427.0,Jorge Martin University,5e84b8a01ead1a77be3bd3a8,Internationality
496,1427.0,Mr. Blake Schneider University,5c9e349434cda4f3677e109f,Practical relevance / professionalization
497,1427.0,Natalie Smith University,5c9e616934cda4f3677e4ceb,Specialization
498,1427.0,Jeffrey Johnson University,5c9e5a3234cda4f3677e4111,Specialization
499,1427.0,Erik Walsh University,5c9e34f634cda4f3677e113b,Practical relevance / professionalization
500,1427.0,Joseph Vargas University,5c9e678834cda4f3677e565f,Specialization
501,1427.0,Matthew Carter University,5c9e404f34cda4f3677e23c3,Practical relevance / professionalization
502,1427.0,David Knight University,5c9e67db34cda4f3677e56e9,Practical relevance / professionalization
503,1427.0,Marissa Prince University,5c9e40c434cda4f3677e2481,Practical relevance / professionalization
504,490.0,Jonathan Moore University,5c9e4e9534cda4f3677e3b17,Specialization
505,490.0,Shannon Hardin University,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
506,490.0,Linda Reilly University,5e8c8b0f23d6684db014ea37,Specialization
507,490.0,Erik Green University,5c9e64f934cda4f3677e521d,Specialization
508,490.0,Brenda Clark University,5c9e498134cda4f3677e32c9,Practical relevance / professionalization
509,490.0,Clarence Cooper University,5c9e67c234cda4f3677e56bf,Practical relevance / professionalization
510,490.0,John Miller University,5c9e47c134cda4f3677e2fe7,Specialization
511,490.0,Thomas Vega University,5c9e8dfd34cda4f3677e76f7,Specialization
512,490.0,Collin Ramirez University,5c9e5b1034cda4f3677e427b,Internationality
513,490.0,Kathryn Meyers University,5c9e5b2734cda4f3677e42a1,Practical relevance / professionalization
514,490.0,Edward Wheeler University,5c9e410534cda4f3677e24e9,Specialization
515,490.0,Rebecca Kramer University,5c9e63ee34cda4f3677e5101,Practical relevance / professionalization
516,490.0,Tanya Rodriguez University,5c9e639934cda4f3677e5077,Practical relevance / professionalization
517,1029.0,Karen Bell University,5c9e373c34cda4f3677e14ef,Soft skills and digital literacy
518,1029.0,Michael Waters University,5c9e355634cda4f3677e11d7,Soft skills and digital literacy
519,1029.0,Katherine Aguilar University,5c9e7dfd34cda4f3677e6c17,Soft skills and digital literacy
520,1029.0,Roberto Gonzalez University,5c9e470b34cda4f3677e2ec5,Academic excellence
521,1029.0,William Burgess University,5c9e7c4034cda4f3677e6937,Soft skills and digital literacy
522,1029.0,Brian Powell University,5c9e3cba34cda4f3677e1ded,Soft skills and digital literacy
